Freq.	V(rc)
1.09901853326811e+03	3.62200158527544e-01,6.67071414240291e-02
1.09978057894022e+03	3.62233672295308e-01,6.67334995003605e-02
1.10054315300525e+03	3.62267216142615e-01,6.67598543313642e-02
1.10130625582957e+03	3.62300790078038e-01,6.67862058820281e-02
1.10206988777982e+03	3.62334394110111e-01,6.68125541172899e-02
1.10283404922290e+03	3.62368028247323e-01,6.68388990020612e-02
1.10359874052594e+03	3.62401692498122e-01,6.68652405012097e-02
1.10436396205634e+03	3.62435386870908e-01,6.68915785795739e-02
1.10512971418175e+03	3.62469111374045e-01,6.69179132019489e-02
1.10589599727009e+03	3.62502866015848e-01,6.69442443330995e-02
1.10666281168952e+03	3.62536650804591e-01,6.69705719377492e-02
1.10743015780845e+03	3.62570465748504e-01,6.69968959805885e-02
1.10819803599556e+03	3.62604310855773e-01,6.70232164262748e-02
1.10896644661977e+03	3.62638186134541e-01,6.70495332394206e-02
1.10973539005028e+03	3.62672091592906e-01,6.70758463846121e-02
1.11050486665652e+03	3.62706027238925e-01,6.71021558263902e-02
1.11127487680820e+03	3.62739993080605e-01,6.71284615292708e-02
1.11204542087526e+03	3.62773989125916e-01,6.71547634577242e-02
1.11281649922791e+03	3.62808015382779e-01,6.71810615761882e-02
1.11358811223663e+03	3.62842071859073e-01,6.72073558490681e-02
1.11436026027213e+03	3.62876158562630e-01,6.72336462407283e-02
1.11513294370540e+03	3.62910275501240e-01,6.72599327155001e-02
1.11590616290768e+03	3.62944422682647e-01,6.72862152376799e-02
1.11667991825046e+03	3.62978600114551e-01,6.73124937715273e-02
1.11745421010549e+03	3.63012807804607e-01,6.73387682812666e-02
1.11822903884478e+03	3.63047045760424e-01,6.73650387310855e-02
1.11900440484061e+03	3.63081313989567e-01,6.73913050851381e-02
1.11978030846550e+03	3.63115612499556e-01,6.74175673075430e-02
1.12055675009224e+03	3.63149941297866e-01,6.74438253623806e-02
1.12133373009386e+03	3.63184300391923e-01,6.74700792137024e-02
1.12211124884368e+03	3.63218689789114e-01,6.74963288255158e-02
1.12288930671524e+03	3.63253109496774e-01,6.75225741618002e-02
1.12366790408239e+03	3.63287559522197e-01,6.75488151864975e-02
1.12444704131918e+03	3.63322039872629e-01,6.75750518635125e-02
1.12522671879997e+03	3.63356550555269e-01,6.76012841567181e-02
1.12600693689935e+03	3.63391091577274e-01,6.76275120299508e-02
1.12678769599217e+03	3.63425662945751e-01,6.76537354470129e-02
1.12756899645356e+03	3.63460264667762e-01,6.76799543716688e-02
1.12835083865890e+03	3.63494896750323e-01,6.77061687676533e-02
1.12913322298382e+03	3.63529559200404e-01,6.77323785986621e-02
1.12991614980422e+03	3.63564252024928e-01,6.77585838283573e-02
1.13069961949626e+03	3.63598975230771e-01,6.77847844203665e-02
1.13148363243636e+03	3.63633728824764e-01,6.78109803382816e-02
1.13226818900121e+03	3.63668512813688e-01,6.78371715456637e-02
1.13305328956774e+03	3.63703327204280e-01,6.78633580060351e-02
1.13383893451316e+03	3.63738172003228e-01,6.78895396828872e-02
1.13462512421494e+03	3.63773047217176e-01,6.79157165396708e-02
1.13541185905080e+03	3.63807952852716e-01,6.79418885398105e-02
1.13619913939873e+03	3.63842888916397e-01,6.79680556466892e-02
1.13698696563699e+03	3.63877855414719e-01,6.79942178236620e-02
1.13777533814408e+03	3.63912852354133e-01,6.80203750340466e-02
1.13856425729878e+03	3.63947879741045e-01,6.80465272411241e-02
1.13935372348013e+03	3.63982937581811e-01,6.80726744081456e-02
1.14014373706744e+03	3.64018025882741e-01,6.80988164983288e-02
1.14093429844026e+03	3.64053144650095e-01,6.81249534748512e-02
1.14172540797843e+03	3.64088293890088e-01,6.81510853008624e-02
1.14251706606203e+03	3.64123473608885e-01,6.81772119394752e-02
1.14330927307142e+03	3.64158683812600e-01,6.82033333537729e-02
1.14410202938722e+03	3.64193924507304e-01,6.82294495067984e-02
1.14489533539031e+03	3.64229195699017e-01,6.82555603615631e-02
1.14568919146184e+03	3.64264497393708e-01,6.82816658810511e-02
1.14648359798321e+03	3.64299829597304e-01,6.83077660281990e-02
1.14727855533611e+03	3.64335192315674e-01,6.83338607659297e-02
1.14807406390247e+03	3.64370585554648e-01,6.83599500571127e-02
1.14887012406449e+03	3.64406009319999e-01,6.83860338645944e-02
1.14966673620465e+03	3.64441463617456e-01,6.84121121511860e-02
1.15046390070568e+03	3.64476948452696e-01,6.84381848796700e-02
1.15126161795058e+03	3.64512463831346e-01,6.84642520127897e-02
1.15205988832262e+03	3.64548009758990e-01,6.84903135132528e-02
1.15285871220532e+03	3.64583586241153e-01,6.85163693437413e-02
1.15365808998249e+03	3.64619193283320e-01,6.85424194668984e-02
1.15445802203819e+03	3.64654830890916e-01,6.85684638453435e-02
1.15525850875675e+03	3.64690499069327e-01,6.85945024416487e-02
1.15605955052276e+03	3.64726197823881e-01,6.86205352183627e-02
1.15686114772109e+03	3.64761927159861e-01,6.86465621380013e-02
1.15766330073687e+03	3.64797687082497e-01,6.86725831630420e-02
1.15846600995549e+03	3.64833477596969e-01,6.86985982559395e-02
1.15926927576262e+03	3.64869298708408e-01,6.87246073791042e-02
1.16007309854419e+03	3.64905150421896e-01,6.87506104949205e-02
1.16087747868639e+03	3.64941032742459e-01,6.87766075657429e-02
1.16168241657571e+03	3.64976945675079e-01,6.88025985538837e-02
1.16248791259886e+03	3.65012889224682e-01,6.88285834216357e-02
1.16329396714286e+03	3.65048863396149e-01,6.88545621312458e-02
1.16410058059497e+03	3.65084868194303e-01,6.88805346449411e-02
1.16490775334274e+03	3.65120903623921e-01,6.89065009249088e-02
1.16571548577397e+03	3.65156969689727e-01,6.89324609333055e-02
1.16652377827674e+03	3.65193066396395e-01,6.89584146322590e-02
1.16733263123940e+03	3.65229193748548e-01,6.89843619838567e-02
1.16814204505056e+03	3.65265351750755e-01,6.90103029501658e-02
1.16895202009912e+03	3.65301540407536e-01,6.90362374932129e-02
1.16976255677421e+03	3.65337759723358e-01,6.90621655749954e-02
1.17057365546527e+03	3.65374009702638e-01,6.90880871574800e-02
1.17138531656200e+03	3.65410290349738e-01,6.91140022026007e-02
1.17219754045436e+03	3.65446601668971e-01,6.91399106722620e-02
1.17301032753258e+03	3.65482943664598e-01,6.91658125283316e-02
1.17382367818717e+03	3.65519316340827e-01,6.91917077326517e-02
1.17463759280890e+03	3.65555719701812e-01,6.92175962470307e-02
1.17545207178883e+03	3.65592153751659e-01,6.92434780332406e-02
1.17626711551827e+03	3.65628618494416e-01,6.92693530530352e-02
1.17708272438882e+03	3.65665113934085e-01,6.92952212681232e-02
1.17789889879233e+03	3.65701640074610e-01,6.93210826401870e-02
1.17871563912094e+03	3.65738196919884e-01,6.93469371308858e-02
1.17953294576706e+03	3.65774784473747e-01,6.93727847018359e-02
1.18035081912335e+03	3.65811402739988e-01,6.93986253146295e-02
1.18116925958278e+03	3.65848051722342e-01,6.94244589308226e-02
1.18198826753856e+03	3.65884731424489e-01,6.94502855119477e-02
1.18280784338419e+03	3.65921441850056e-01,6.94761050195028e-02
1.18362798751343e+03	3.65958183002620e-01,6.95019174149562e-02
1.18444870032033e+03	3.65994954885703e-01,6.95277226597425e-02
1.18526998219921e+03	3.66031757502771e-01,6.95535207152679e-02
1.18609183354464e+03	3.66068590857238e-01,6.95793115429139e-02
1.18691425475149e+03	3.66105454952466e-01,6.96050951040186e-02
1.18773724621489e+03	3.66142349791761e-01,6.96308713599044e-02
1.18856080833025e+03	3.66179275378377e-01,6.96566402718524e-02
1.18938494149327e+03	3.66216231715511e-01,6.96824018011201e-02
1.19020964609988e+03	3.66253218806310e-01,6.97081559089301e-02
1.19103492254633e+03	3.66290236653861e-01,6.97339025564827e-02
1.19186077122912e+03	3.66327285261204e-01,6.97596417049374e-02
1.19268719254503e+03	3.66364364631319e-01,6.97853733154334e-02
1.19351418689112e+03	3.66401474767132e-01,6.98110973490762e-02
1.19434175466472e+03	3.66438615671519e-01,6.98368137669380e-02
1.19516989626344e+03	3.66475787347294e-01,6.98625225300721e-02
1.19599861208517e+03	3.66512989797223e-01,6.98882235994892e-02
1.19682790252805e+03	3.66550223024012e-01,6.99139169361813e-02
1.19765776799053e+03	3.66587487030317e-01,6.99396025011044e-02
1.19848820887132e+03	3.66624781818734e-01,6.99652802551862e-02
1.19931922556940e+03	3.66662107391806e-01,6.99909501593287e-02
1.20015081848404e+03	3.66699463752021e-01,7.00166121744015e-02
1.20098298801478e+03	3.66736850901811e-01,7.00422662612489e-02
1.20181573456145e+03	3.66774268843552e-01,7.00679123806794e-02
1.20264905852412e+03	3.66811717579566e-01,7.00935504934773e-02
1.20348296030319e+03	3.66849197112119e-01,7.01191805603978e-02
1.20431744029929e+03	3.66886707443418e-01,7.01448025421698e-02
1.20515249891336e+03	3.66924248575619e-01,7.01704163994856e-02
1.20598813654661e+03	3.66961820510818e-01,7.01960220930184e-02
1.20682435360051e+03	3.66999423251058e-01,7.02216195834035e-02
1.20766115047684e+03	3.67037056798323e-01,7.02472088312578e-02
1.20849852757762e+03	3.67074721154543e-01,7.02727897971640e-02
1.20933648530519e+03	3.67112416321591e-01,7.02983624416725e-02
1.21017502406214e+03	3.67150142301281e-01,7.03239267253187e-02
1.21101414425136e+03	3.67187899095375e-01,7.03494826085908e-02
1.21185384627599e+03	3.67225686705575e-01,7.03750300519688e-02
1.21269413053948e+03	3.67263505133526e-01,7.04005690158936e-02
1.21353499744554e+03	3.67301354380818e-01,7.04260994607768e-02
1.21437644739817e+03	3.67339234448984e-01,7.04516213470082e-02
1.21521848080165e+03	3.67377145339498e-01,7.04771346349483e-02
1.21606109806053e+03	3.67415087053780e-01,7.05026392849240e-02
1.21690429957966e+03	3.67453059593187e-01,7.05281352572491e-02
1.21774808576415e+03	3.67491062959027e-01,7.05536225121886e-02
1.21859245701940e+03	3.67529097152542e-01,7.05791010100025e-02
1.21943741375109e+03	3.67567162174921e-01,7.06045707109076e-02
1.22028295636519e+03	3.67605258027297e-01,7.06300315751006e-02
1.22112908526793e+03	3.67643384710740e-01,7.06554835627500e-02
1.22197580086585e+03	3.67681542226266e-01,7.06809266339958e-02
1.22282310356575e+03	3.67719730574833e-01,7.07063607489523e-02
1.22367099377472e+03	3.67757949757341e-01,7.07317858677041e-02
1.22451947190012e+03	3.67796199774627e-01,7.07572019503165e-02
1.22536853834962e+03	3.67834480627477e-01,7.07826089568207e-02
1.22621819353116e+03	3.67872792316614e-01,7.08080068472229e-02
1.22706843785294e+03	3.67911134842705e-01,7.08333955815030e-02
1.22791927172348e+03	3.67949508206355e-01,7.08587751196193e-02
1.22877069555155e+03	3.67987912408116e-01,7.08841454214943e-02
1.22962270974623e+03	3.68026347448476e-01,7.09095064470325e-02
1.23047531471687e+03	3.68064813327866e-01,7.09348581561085e-02
1.23132851087311e+03	3.68103310046659e-01,7.09602005085727e-02
1.23218229862487e+03	3.68141837605167e-01,7.09855334642502e-02
1.23303667838235e+03	3.68180396003647e-01,7.10108569829302e-02
1.23389165055604e+03	3.68218985242292e-01,7.10361710243917e-02
1.23474721555672e+03	3.68257605321238e-01,7.10614755483802e-02
1.23560337379545e+03	3.68296256240561e-01,7.10867705146110e-02
1.23646012568356e+03	3.68334938000278e-01,7.11120558827843e-02
1.23731747163269e+03	3.68373650600346e-01,7.11373316125678e-02
1.23817541205475e+03	3.68412394040664e-01,7.11625976636025e-02
1.23903394736195e+03	3.68451168321068e-01,7.11878539955095e-02
1.23989307796676e+03	3.68489973441338e-01,7.12131005678799e-02
1.24075280428196e+03	3.68528809401189e-01,7.12383373402855e-02
1.24161312672061e+03	3.68567676200282e-01,7.12635642722672e-02
1.24247404569606e+03	3.68606573838214e-01,7.12887813233408e-02
1.24333556162192e+03	3.68645502314521e-01,7.13139884530047e-02
1.24419767491213e+03	3.68684461628683e-01,7.13391856207233e-02
1.24506038598089e+03	3.68723451780113e-01,7.13643727859480e-02
1.24592369524268e+03	3.68762472768171e-01,7.13895499080901e-02
1.24678760311230e+03	3.68801524592151e-01,7.14147169465469e-02
1.24765211000480e+03	3.68840607251287e-01,7.14398738606953e-02
1.24851721633554e+03	3.68879720744755e-01,7.14650206098749e-02
1.24938292252016e+03	3.68918865071668e-01,7.14901571534071e-02
1.25024922897460e+03	3.68958040231078e-01,7.15152834505956e-02
1.25111613611507e+03	3.68997246221976e-01,7.15403994607133e-02
1.25198364435809e+03	3.69036483043292e-01,7.15655051430104e-02
1.25285175412044e+03	3.69075750693895e-01,7.15906004567123e-02
1.25372046581922e+03	3.69115049172593e-01,7.16156853610216e-02
1.25458977987180e+03	3.69154378478132e-01,7.16407598151194e-02
1.25545969669584e+03	3.69193738609195e-01,7.16658237781619e-02
1.25633021670931e+03	3.69233129564407e-01,7.16908772092776e-02
1.25720134033044e+03	3.69272551342326e-01,7.17159200675829e-02
1.25807306797776e+03	3.69312003941455e-01,7.17409523121574e-02
1.25894540007011e+03	3.69351487360229e-01,7.17659739020672e-02
1.25981833702659e+03	3.69391001597023e-01,7.17909847963520e-02
1.26069187926661e+03	3.69430546650153e-01,7.18159849540262e-02
1.26156602720987e+03	3.69470122517867e-01,7.18409743340885e-02
1.26244078127636e+03	3.69509729198356e-01,7.18659528955041e-02
1.26331614188635e+03	3.69549366689745e-01,7.18909205972293e-02
1.26419210946041e+03	3.69589034990100e-01,7.19158773981821e-02
1.26506868441940e+03	3.69628734097420e-01,7.19408232572741e-02
1.26594586718448e+03	3.69668464009646e-01,7.19657581333819e-02
1.26682365817709e+03	3.69708224724653e-01,7.19906819853687e-02
1.26770205781897e+03	3.69748016240254e-01,7.20155947720675e-02
1.26858106653215e+03	3.69787838554200e-01,7.20404964522964e-02
1.26946068473895e+03	3.69827691664179e-01,7.20653869848471e-02
1.27034091286199e+03	3.69867575567814e-01,7.20902663284925e-02
1.27122175132417e+03	3.69907490262667e-01,7.21151344419827e-02
1.27210320054870e+03	3.69947435746236e-01,7.21399912840421e-02
1.27298526095907e+03	3.69987412015955e-01,7.21648368133826e-02
1.27386793297907e+03	3.70027419069195e-01,7.21896709886883e-02
1.27475121703278e+03	3.70067456903264e-01,7.22144937686198e-02
1.27563511354458e+03	3.70107525515406e-01,7.22393051118207e-02
1.27651962293914e+03	3.70147624902800e-01,7.22641049769182e-02
1.27740474564142e+03	3.70187755062565e-01,7.22888933225056e-02
1.27829048207669e+03	3.70227915991751e-01,7.23136701071685e-02
1.27917683267050e+03	3.70268107687347e-01,7.23384352894642e-02
1.28006379784870e+03	3.70308330146280e-01,7.23631888279259e-02
1.28095137803743e+03	3.70348583365407e-01,7.23879306810783e-02
1.28183957366314e+03	3.70388867341525e-01,7.24126608074173e-02
1.28272838515255e+03	3.70429182071368e-01,7.24373791654153e-02
1.28361781293271e+03	3.70469527551600e-01,7.24620857135367e-02
1.28450785743095e+03	3.70509903778827e-01,7.24867804102094e-02
1.28539851907488e+03	3.70550310749584e-01,7.25114632138583e-02
1.28628979829242e+03	3.70590748460348e-01,7.25361340828740e-02
1.28718169551180e+03	3.70631216907526e-01,7.25607929756345e-02
1.28807421116154e+03	3.70671716087462e-01,7.25854398505002e-02
1.28896734567043e+03	3.70712245996436e-01,7.26100746658045e-02
1.28986109946759e+03	3.70752806630661e-01,7.26346973798659e-02
1.29075547298243e+03	3.70793397986287e-01,7.26593079509826e-02
1.29165046664466e+03	3.70834020059395e-01,7.26839063374426e-02
1.29254608088426e+03	3.70874672846009e-01,7.27084924974881e-02
1.29344231613156e+03	3.70915356342075e-01,7.27330663893790e-02
1.29433917281713e+03	3.70956070543487e-01,7.27576279713246e-02
1.29523665137189e+03	3.70996815446064e-01,7.27821772015309e-02
1.29613475222703e+03	3.71037591045563e-01,7.28067140381838e-02
1.29703347581404e+03	3.71078397337674e-01,7.28312384394519e-02
1.29793282256472e+03	3.71119234318023e-01,7.28557503634788e-02
1.29883279291115e+03	3.71160101982169e-01,7.28802497683957e-02
1.29973338728575e+03	3.71201000325605e-01,7.29047366123110e-02
1.30063460612119e+03	3.71241929343760e-01,7.29292108533135e-02
1.30153644985047e+03	3.71282889031992e-01,7.29536724494863e-02
1.30243891890689e+03	3.71323879385597e-01,7.29781213588779e-02
1.30334201372404e+03	3.71364900399803e-01,7.30025575395364e-02
1.30424573473581e+03	3.71405952069774e-01,7.30269809494705e-02
1.30515008237640e+03	3.71447034390605e-01,7.30513915466905e-02
1.30605505708031e+03	3.71488147357323e-01,7.30757892891821e-02
1.30696065928232e+03	3.71529290964893e-01,7.31001741349109e-02
1.30786688941756e+03	3.71570465208208e-01,7.31245460418344e-02
1.30877374792140e+03	3.71611670082101e-01,7.31489049678785e-02
1.30968123522957e+03	3.71652905581331e-01,7.31732508709632e-02
1.31058935177805e+03	3.71694171700595e-01,7.31975837089863e-02
1.31149809800317e+03	3.71735468434521e-01,7.32219034398326e-02
1.31240747434152e+03	3.71776795777667e-01,7.32462100213721e-02
1.31331748123003e+03	3.71818153724532e-01,7.32705034114473e-02
1.31422811910590e+03	3.71859542269538e-01,7.32947835678978e-02
1.31513938840666e+03	3.71900961407046e-01,7.33190504485360e-02
1.31605128957013e+03	3.71942411131349e-01,7.33433040111638e-02
1.31696382303443e+03	3.71983891436670e-01,7.33675442135658e-02
1.31787698923799e+03	3.72025402317165e-01,7.33917710135113e-02
1.31879078861955e+03	3.72066943766922e-01,7.34159843687570e-02
1.31970522161815e+03	3.72108515779965e-01,7.34401842370323e-02
1.32062028867312e+03	3.72150118350246e-01,7.34643705760615e-02
1.32153599022412e+03	3.72191751471652e-01,7.34885433435461e-02
1.32245232671109e+03	3.72233415137996e-01,7.35127024971874e-02
1.32336929857429e+03	3.72275109343033e-01,7.35368479946473e-02
1.32428690625429e+03	3.72316834080440e-01,7.35609797935942e-02
1.32520515019194e+03	3.72358589343831e-01,7.35850978516723e-02
1.32612403082843e+03	3.72400375126751e-01,7.36092021265080e-02
1.32704354860524e+03	3.72442191422676e-01,7.36332925757175e-02
1.32796370396414e+03	3.72484038225015e-01,7.36573691568996e-02
1.32888449734723e+03	3.72525915527104e-01,7.36814318276431e-02
1.32980592919691e+03	3.72567823322216e-01,7.37054805455192e-02
1.33072799995588e+03	3.72609761603553e-01,7.37295152680820e-02
1.33165071006715e+03	3.72651730364247e-01,7.37535359528752e-02
1.33257405997405e+03	3.72693729597363e-01,7.37775425574276e-02
1.33349805012020e+03	3.72735759295896e-01,7.38015350392532e-02
1.33442268094953e+03	3.72777819452771e-01,7.38255133558560e-02
1.33534795290628e+03	3.72819910060847e-01,7.38494774647200e-02
1.33627386643501e+03	3.72862031112912e-01,7.38734273233148e-02
1.33720042198057e+03	3.72904182601683e-01,7.38973628891092e-02
1.33812761998813e+03	3.72946364519809e-01,7.39212841195452e-02
1.33905546090316e+03	3.72988576859874e-01,7.39451909720527e-02
1.33998394517145e+03	3.73030819614385e-01,7.39690834040561e-02
1.34091307323909e+03	3.73073092775783e-01,7.39929613729653e-02
1.34184284555249e+03	3.73115396336441e-01,7.40168248361681e-02
1.34277326255835e+03	3.73157730288660e-01,7.40406737510498e-02
1.34370432470369e+03	3.73200094624672e-01,7.40645080749785e-02
1.34463603243586e+03	3.73242489336638e-01,7.40883277653147e-02
