Freq.	V(rl)
1.16242997468440e+02	3.33533530086598e-01,-3.13268836100707e-02
1.16323598905498e+02	3.33530537624068e-01,-3.13277413154961e-02
1.16404256230581e+02	3.33527546242704e-01,-3.13286134481671e-02
1.16484969482442e+02	3.33524555936966e-01,-3.13295000091706e-02
1.16565738699861e+02	3.33521566701317e-01,-3.13304009995998e-02
1.16646563921642e+02	3.33518578530219e-01,-3.13313164205499e-02
1.16727445186618e+02	3.33515591418139e-01,-3.13322462731218e-02
1.16808382533649e+02	3.33512605359543e-01,-3.13331905584212e-02
1.16889376001623e+02	3.33509620348900e-01,-3.13341492775568e-02
1.16970425629451e+02	3.33506636380680e-01,-3.13351224316427e-02
1.17051531456075e+02	3.33503653449354e-01,-3.13361100217966e-02
1.17132693520463e+02	3.33500671549397e-01,-3.13371120491410e-02
1.17213911861608e+02	3.33497690675283e-01,-3.13381285148030e-02
1.17295186518533e+02	3.33494710821488e-01,-3.13391594199136e-02
1.17376517530286e+02	3.33491731982491e-01,-3.13402047656082e-02
1.17457904935943e+02	3.33488754152772e-01,-3.13412645530264e-02
1.17539348774606e+02	3.33485777326811e-01,-3.13423387833131e-02
1.17620849085407e+02	3.33482801499092e-01,-3.13434274576163e-02
1.17702405907501e+02	3.33479826664098e-01,-3.13445305770891e-02
1.17784019280072e+02	3.33476852816316e-01,-3.13456481428895e-02
1.17865689242334e+02	3.33473879950233e-01,-3.13467801561783e-02
1.17947415833523e+02	3.33470908060338e-01,-3.13479266181224e-02
1.18029199092905e+02	3.33467937141120e-01,-3.13490875298921e-02
1.18111039059775e+02	3.33464967187073e-01,-3.13502628926621e-02
1.18192935773451e+02	3.33461998192689e-01,-3.13514527076118e-02
1.18274889273282e+02	3.33459030152463e-01,-3.13526569759251e-02
1.18356899598642e+02	3.33456063060892e-01,-3.13538756987898e-02
1.18438966788934e+02	3.33453096912472e-01,-3.13551088773991e-02
1.18521090883587e+02	3.33450131701704e-01,-3.13563565129497e-02
1.18603271922057e+02	3.33447167423088e-01,-3.13576186066415e-02
1.18685509943828e+02	3.33444204071125e-01,-3.13588951596822e-02
1.18767804988414e+02	3.33441241640320e-01,-3.13601861732811e-02
1.18850157095351e+02	3.33438280125176e-01,-3.13614916486532e-02
1.18932566304206e+02	3.33435319520201e-01,-3.13628115870165e-02
1.19015032654574e+02	3.33432359819902e-01,-3.13641459895951e-02
1.19097556186076e+02	3.33429401018787e-01,-3.13654948576177e-02
1.19180136938359e+02	3.33426443111368e-01,-3.13668581923148e-02
1.19262774951101e+02	3.33423486092156e-01,-3.13682359949243e-02
1.19345470264004e+02	3.33420529955664e-01,-3.13696282666872e-02
1.19428222916801e+02	3.33417574696406e-01,-3.13710350088487e-02
1.19511032949250e+02	3.33414620308899e-01,-3.13724562226593e-02
1.19593900401137e+02	3.33411666787659e-01,-3.13738919093731e-02
1.19676825312276e+02	3.33408714127204e-01,-3.13753420702492e-02
1.19759807722509e+02	3.33405762322055e-01,-3.13768067065516e-02
1.19842847671705e+02	3.33402811366733e-01,-3.13782858195465e-02
1.19925945199761e+02	3.33399861255759e-01,-3.13797794105073e-02
1.20009100346600e+02	3.33396911983658e-01,-3.13812874807110e-02
1.20092313152176e+02	3.33393963544953e-01,-3.13828100314381e-02
1.20175583656468e+02	3.33391015934172e-01,-3.13843470639750e-02
1.20258911899484e+02	3.33388069145841e-01,-3.13858985796111e-02
1.20342297921259e+02	3.33385123174490e-01,-3.13874645796411e-02
1.20425741761856e+02	3.33382178014648e-01,-3.13890450653642e-02
1.20509243461365e+02	3.33379233660845e-01,-3.13906400380840e-02
1.20592803059906e+02	3.33376290107615e-01,-3.13922494991085e-02
1.20676420597626e+02	3.33373347349491e-01,-3.13938734497500e-02
1.20760096114697e+02	3.33370405381007e-01,-3.13955118913263e-02
1.20843829651323e+02	3.33367464196700e-01,-3.13971648251578e-02
1.20927621247734e+02	3.33364523791106e-01,-3.13988322525708e-02
1.21011470944187e+02	3.33361584158764e-01,-3.14005141748962e-02
1.21095378780968e+02	3.33358645294212e-01,-3.14022105934681e-02
1.21179344798391e+02	3.33355707191993e-01,-3.14039215096265e-02
1.21263369036798e+02	3.33352769846646e-01,-3.14056469247157e-02
1.21347451536558e+02	3.33349833252715e-01,-3.14073868400833e-02
1.21431592338070e+02	3.33346897404745e-01,-3.14091412570828e-02
1.21515791481758e+02	3.33343962297279e-01,-3.14109101770716e-02
1.21600049008077e+02	3.33341027924864e-01,-3.14126936014117e-02
1.21684364957509e+02	3.33338094282048e-01,-3.14144915314689e-02
1.21768739370562e+02	3.33335161363379e-01,-3.14163039686151e-02
1.21853172287776e+02	3.33332229163405e-01,-3.14181309142252e-02
1.21937663749716e+02	3.33329297676679e-01,-3.14199723696797e-02
1.22022213796977e+02	3.33326366897750e-01,-3.14218283363628e-02
1.22106822470180e+02	3.33323436821172e-01,-3.14236988156639e-02
1.22191489809976e+02	3.33320507441499e-01,-3.14255838089761e-02
1.22276215857044e+02	3.33317578753285e-01,-3.14274833176979e-02
1.22361000652092e+02	3.33314650751085e-01,-3.14293973432320e-02
1.22445844235853e+02	3.33311723429457e-01,-3.14313258869858e-02
1.22530746649091e+02	3.33308796782959e-01,-3.14332689503701e-02
1.22615707932598e+02	3.33305870806148e-01,-3.14352265348022e-02
1.22700728127194e+02	3.33302945493585e-01,-3.14371986417025e-02
1.22785807273727e+02	3.33300020839831e-01,-3.14391852724966e-02
1.22870945413073e+02	3.33297096839446e-01,-3.14411864286140e-02
1.22956142586138e+02	3.33294173486994e-01,-3.14432021114896e-02
1.23041398833855e+02	3.33291250777039e-01,-3.14452323225625e-02
1.23126714197184e+02	3.33288328704144e-01,-3.14472770632762e-02
1.23212088717117e+02	3.33285407262876e-01,-3.14493363350782e-02
1.23297522434672e+02	3.33282486447800e-01,-3.14514101394219e-02
1.23383015390896e+02	3.33279566253483e-01,-3.14534984777650e-02
1.23468567626863e+02	3.33276646674496e-01,-3.14556013515680e-02
1.23554179183679e+02	3.33273727705405e-01,-3.14577187622983e-02
1.23639850102474e+02	3.33270809340781e-01,-3.14598507114268e-02
1.23725580424410e+02	3.33267891575196e-01,-3.14619972004290e-02
1.23811370190677e+02	3.33264974403220e-01,-3.14641582307847e-02
1.23897219442492e+02	3.33262057819427e-01,-3.14663338039789e-02
1.23983128221102e+02	3.33259141818389e-01,-3.14685239215011e-02
1.24069096567782e+02	3.33256226394682e-01,-3.14707285848450e-02
1.24155124523836e+02	3.33253311542880e-01,-3.14729477955083e-02
1.24241212130596e+02	3.33250397257559e-01,-3.14751815549953e-02
1.24327359429423e+02	3.33247483533296e-01,-3.14774298648130e-02
1.24413566461708e+02	3.33244570364669e-01,-3.14796927264736e-02
1.24499833268867e+02	3.33241657746255e-01,-3.14819701414940e-02
1.24586159892349e+02	3.33238745672635e-01,-3.14842621113956e-02
1.24672546373630e+02	3.33235834138388e-01,-3.14865686377050e-02
1.24758992754213e+02	3.33232923138094e-01,-3.14888897219521e-02
1.24845499075633e+02	3.33230012666336e-01,-3.14912253656723e-02
1.24932065379452e+02	3.33227102717695e-01,-3.14935755704054e-02
1.25018691707260e+02	3.33224193286754e-01,-3.14959403376963e-02
1.25105378100678e+02	3.33221284368097e-01,-3.14983196690940e-02
1.25192124601355e+02	3.33218375956310e-01,-3.15007135661515e-02
1.25278931250967e+02	3.33215468045975e-01,-3.15031220304277e-02
1.25365798091222e+02	3.33212560631680e-01,-3.15055450634856e-02
1.25452725163855e+02	3.33209653708011e-01,-3.15079826668922e-02
1.25539712510630e+02	3.33206747269556e-01,-3.15104348422201e-02
1.25626760173341e+02	3.33203841310902e-01,-3.15129015910463e-02
1.25713868193810e+02	3.33200935826637e-01,-3.15153829149516e-02
1.25801036613888e+02	3.33198030811352e-01,-3.15178788155230e-02
1.25888265475456e+02	3.33195126259635e-01,-3.15203892943503e-02
1.25975554820422e+02	3.33192222166078e-01,-3.15229143530285e-02
1.26062904690726e+02	3.33189318525271e-01,-3.15254539931592e-02
1.26150315128336e+02	3.33186415331807e-01,-3.15280082163451e-02
1.26237786175246e+02	3.33183512580278e-01,-3.15305770241970e-02
1.26325317873484e+02	3.33180610265276e-01,-3.15331604183281e-02
1.26412910265104e+02	3.33177708381396e-01,-3.15357584003571e-02
1.26500563392190e+02	3.33174806923231e-01,-3.15383709719067e-02
1.26588277296856e+02	3.33171905885377e-01,-3.15409981346049e-02
1.26676052021243e+02	3.33169005262429e-01,-3.15436398900852e-02
1.26763887607524e+02	3.33166105048982e-01,-3.15462962399837e-02
1.26851784097899e+02	3.33163205239634e-01,-3.15489671859425e-02
1.26939741534598e+02	3.33160305828981e-01,-3.15516527296079e-02
1.27027759959882e+02	3.33157406811620e-01,-3.15543528726313e-02
1.27115839416038e+02	3.33154508182150e-01,-3.15570676166678e-02
1.27203979945384e+02	3.33151609935170e-01,-3.15597969633797e-02
1.27292181590269e+02	3.33148712065277e-01,-3.15625409144301e-02
1.27380444393068e+02	3.33145814567073e-01,-3.15652994714899e-02
1.27468768396188e+02	3.33142917435157e-01,-3.15680726362332e-02
1.27557153642064e+02	3.33140020664129e-01,-3.15708604103398e-02
1.27645600173162e+02	3.33137124248591e-01,-3.15736627954926e-02
1.27734108031976e+02	3.33134228183145e-01,-3.15764797933803e-02
1.27822677261029e+02	3.33131332462391e-01,-3.15793114056963e-02
1.27911307902876e+02	3.33128437080932e-01,-3.15821576341393e-02
1.28000000000098e+02	3.33125542033372e-01,-3.15850184804105e-02
1.28088753595308e+02	3.33122647314313e-01,-3.15878939462177e-02
1.28177568731149e+02	3.33119752918360e-01,-3.15907840332732e-02
1.28266445450291e+02	3.33116858840115e-01,-3.15936887432930e-02
1.28355383795436e+02	3.33113965074184e-01,-3.15966080779989e-02
1.28444383809315e+02	3.33111071615171e-01,-3.15995420391173e-02
1.28533445534687e+02	3.33108178457682e-01,-3.16024906283780e-02
1.28622569014343e+02	3.33105285596322e-01,-3.16054538475169e-02
1.28711754291102e+02	3.33102393025697e-01,-3.16084316982741e-02
1.28801001407815e+02	3.33099500740414e-01,-3.16114241823947e-02
1.28890310407359e+02	3.33096608735078e-01,-3.16144313016278e-02
1.28979681332643e+02	3.33093717004298e-01,-3.16174530577284e-02
1.29069114226607e+02	3.33090825542680e-01,-3.16204894524546e-02
1.29158609132218e+02	3.33087934344832e-01,-3.16235404875703e-02
1.29248166092475e+02	3.33085043405361e-01,-3.16266061648444e-02
1.29337785150405e+02	3.33082152718877e-01,-3.16296864860495e-02
1.29427466349066e+02	3.33079262279987e-01,-3.16327814529639e-02
1.29517209731546e+02	3.33076372083300e-01,-3.16358910673696e-02
1.29607015340962e+02	3.33073482123426e-01,-3.16390153310543e-02
1.29696883220462e+02	3.33070592394973e-01,-3.16421542458104e-02
1.29786813413223e+02	3.33067702892551e-01,-3.16453078134336e-02
1.29876805962452e+02	3.33064813610770e-01,-3.16484760357259e-02
1.29966860911387e+02	3.33061924544240e-01,-3.16516589144937e-02
1.30056978303294e+02	3.33059035687572e-01,-3.16548564515478e-02
1.30147158181470e+02	3.33056147035375e-01,-3.16580686487036e-02
1.30237400589244e+02	3.33053258582260e-01,-3.16612955077815e-02
1.30327705569971e+02	3.33050370322838e-01,-3.16645370306071e-02
1.30418073167041e+02	3.33047482251721e-01,-3.16677932190102e-02
1.30508503423868e+02	3.33044594363519e-01,-3.16710640748256e-02
1.30598996383903e+02	3.33041706652844e-01,-3.16743495998921e-02
1.30689552090621e+02	3.33038819114307e-01,-3.16776497960541e-02
1.30780170587531e+02	3.33035931742520e-01,-3.16809646651604e-02
1.30870851918171e+02	3.33033044532095e-01,-3.16842942090647e-02
1.30961596126108e+02	3.33030157477644e-01,-3.16876384296254e-02
1.31052403254941e+02	3.33027270573779e-01,-3.16909973287058e-02
1.31143273348299e+02	3.33024383815112e-01,-3.16943709081736e-02
1.31234206449841e+02	3.33021497196256e-01,-3.16977591699009e-02
1.31325202603255e+02	3.33018610711822e-01,-3.17011621157664e-02
1.31416261852261e+02	3.33015724356424e-01,-3.17045797476509e-02
1.31507384240608e+02	3.33012838124674e-01,-3.17080120674424e-02
1.31598569812078e+02	3.33009952011184e-01,-3.17114590770322e-02
1.31689818610479e+02	3.33007066010567e-01,-3.17149207783168e-02
1.31781130679653e+02	3.33004180117437e-01,-3.17183971731971e-02
1.31872506063471e+02	3.33001294326405e-01,-3.17218882635793e-02
1.31963944805834e+02	3.32998408632085e-01,-3.17253940513746e-02
1.32055446950675e+02	3.32995523029089e-01,-3.17289145384978e-02
1.32147012541957e+02	3.32992637512031e-01,-3.17324497268698e-02
1.32238641623671e+02	3.32989752075522e-01,-3.17359996184158e-02
1.32330334239841e+02	3.32986866714177e-01,-3.17395642150650e-02
1.32422090434522e+02	3.32983981422607e-01,-3.17431435187529e-02
1.32513910251798e+02	3.32981096195426e-01,-3.17467375314189e-02
1.32605793735784e+02	3.32978211027246e-01,-3.17503462550065e-02
1.32697740930626e+02	3.32975325912681e-01,-3.17539696914651e-02
1.32789751880500e+02	3.32972440846342e-01,-3.17576078427488e-02
1.32881826629614e+02	3.32969555822842e-01,-3.17612607108164e-02
1.32973965222203e+02	3.32966670836795e-01,-3.17649282976303e-02
1.33066167702538e+02	3.32963785882812e-01,-3.17686106051594e-02
1.33158434114917e+02	3.32960900955505e-01,-3.17723076353765e-02
1.33250764503669e+02	3.32958016049488e-01,-3.17760193902598e-02
1.33343158913155e+02	3.32955131159371e-01,-3.17797458717916e-02
1.33435617387766e+02	3.32952246279768e-01,-3.17834870819592e-02
1.33528139971925e+02	3.32949361405290e-01,-3.17872430227551e-02
1.33620726710083e+02	3.32946476530550e-01,-3.17910136961760e-02
1.33713377646725e+02	3.32943591650158e-01,-3.17947991042240e-02
1.33806092826364e+02	3.32940706758726e-01,-3.17985992489050e-02
1.33898872293547e+02	3.32937821850865e-01,-3.18024141322313e-02
1.33991716092849e+02	3.32934936921187e-01,-3.18062437562187e-02
1.34084624268877e+02	3.32932051964303e-01,-3.18100881228886e-02
1.34177596866270e+02	3.32929166974823e-01,-3.18139472342666e-02
1.34270633929697e+02	3.32926281947358e-01,-3.18178210923832e-02
1.34363735503856e+02	3.32923396876519e-01,-3.18217096992741e-02
1.34456901633480e+02	3.32920511756915e-01,-3.18256130569800e-02
1.34550132363330e+02	3.32917626583157e-01,-3.18295311675453e-02
1.34643427738200e+02	3.32914741349854e-01,-3.18334640330206e-02
1.34736787802912e+02	3.32911856051615e-01,-3.18374116554605e-02
1.34830212602323e+02	3.32908970683051e-01,-3.18413740369244e-02
1.34923702181319e+02	3.32906085238769e-01,-3.18453511794767e-02
1.35017256584816e+02	3.32903199713379e-01,-3.18493430851874e-02
1.35110875857764e+02	3.32900314101490e-01,-3.18533497561296e-02
1.35204560045142e+02	3.32897428397707e-01,-3.18573711943829e-02
1.35298309191961e+02	3.32894542596641e-01,-3.18614074020309e-02
1.35392123343263e+02	3.32891656692899e-01,-3.18654583811622e-02
1.35486002544122e+02	3.32888770681086e-01,-3.18695241338707e-02
1.35579946839641e+02	3.32885884555811e-01,-3.18736046622536e-02
1.35673956274957e+02	3.32882998311680e-01,-3.18776999684149e-02
1.35768030895237e+02	3.32880111943300e-01,-3.18818100544624e-02
1.35862170745679e+02	3.32877225445274e-01,-3.18859349225085e-02
1.35956375871513e+02	3.32874338812211e-01,-3.18900745746719e-02
1.36050646318000e+02	3.32871452038713e-01,-3.18942290130742e-02
1.36144982130433e+02	3.32868565119387e-01,-3.18983982398427e-02
1.36239383354135e+02	3.32865678048836e-01,-3.19025822571099e-02
1.36333850034463e+02	3.32862790821664e-01,-3.19067810670132e-02
1.36428382216802e+02	3.32859903432475e-01,-3.19109946716938e-02
1.36522979946571e+02	3.32857015875872e-01,-3.19152230732984e-02
1.36617643269221e+02	3.32854128146458e-01,-3.19194662739797e-02
1.36712372230231e+02	3.32851240238834e-01,-3.19237242758934e-02
1.36807166875115e+02	3.32848352147602e-01,-3.19279970812008e-02
1.36902027249417e+02	3.32845463867364e-01,-3.19322846920677e-02
1.36996953398714e+02	3.32842575392721e-01,-3.19365871106662e-02
1.37091945368612e+02	3.32839686718272e-01,-3.19409043391712e-02
1.37187003204752e+02	3.32836797838619e-01,-3.19452363797645e-02
1.37282126952803e+02	3.32833908748359e-01,-3.19495832346309e-02
1.37377316658468e+02	3.32831019442092e-01,-3.19539449059609e-02
1.37472572367482e+02	3.32828129914417e-01,-3.19583213959504e-02
1.37567894125611e+02	3.32825240159931e-01,-3.19627127067995e-02
1.37663281978651e+02	3.32822350173231e-01,-3.19671188407131e-02
1.37758735972433e+02	3.32819459948915e-01,-3.19715397999012e-02
1.37854256152817e+02	3.32816569481578e-01,-3.19759755865792e-02
1.37949842565697e+02	3.32813678765816e-01,-3.19804262029667e-02
1.38045495256997e+02	3.32810787796225e-01,-3.19848916512873e-02
1.38141214272674e+02	3.32807896567398e-01,-3.19893719337716e-02
1.38236999658716e+02	3.32805005073930e-01,-3.19938670526540e-02
1.38332851461144e+02	3.32802113310414e-01,-3.19983770101727e-02
1.38428769726011e+02	3.32799221271442e-01,-3.20029018085729e-02
1.38524754499399e+02	3.32796328951608e-01,-3.20074414501032e-02
1.38620805827426e+02	3.32793436345502e-01,-3.20119959370178e-02
1.38716923756240e+02	3.32790543447715e-01,-3.20165652715749e-02
1.38813108332020e+02	3.32787650252837e-01,-3.20211494560386e-02
1.38909359600979e+02	3.32784756755458e-01,-3.20257484926778e-02
1.39005677609362e+02	3.32781862950167e-01,-3.20303623837656e-02
1.39102062403444e+02	3.32778968831553e-01,-3.20349911315799e-02
1.39198514029533e+02	3.32776074394202e-01,-3.20396347384053e-02
1.39295032533971e+02	3.32773179632701e-01,-3.20442932065280e-02
1.39391617963130e+02	3.32770284541637e-01,-3.20489665382429e-02
1.39488270363415e+02	3.32767389115596e-01,-3.20536547358466e-02
1.39584989781262e+02	3.32764493349161e-01,-3.20583578016426e-02
1.39681776263140e+02	3.32761597236917e-01,-3.20630757379379e-02
1.39778629855552e+02	3.32758700773447e-01,-3.20678085470470e-02
1.39875550605031e+02	3.32755803953335e-01,-3.20725562312852e-02
1.39972538558142e+02	3.32752906771160e-01,-3.20773187929763e-02
1.40069593761484e+02	3.32750009221505e-01,-3.20820962344470e-02
1.40166716261687e+02	3.32747111298951e-01,-3.20868885580304e-02
1.40263906105414e+02	3.32744212998075e-01,-3.20916957660626e-02
1.40361163339360e+02	3.32741314313457e-01,-3.20965178608861e-02
1.40458488010252e+02	3.32738415239675e-01,-3.21013548448480e-02
1.40555880164852e+02	3.32735515771307e-01,-3.21062067203001e-02
1.40653339849950e+02	3.32732615902927e-01,-3.21110734895988e-02
1.40750867112372e+02	3.32729715629112e-01,-3.21159551551068e-02
1.40848461998975e+02	3.32726814944436e-01,-3.21208517191897e-02
1.40946124556649e+02	3.32723913843473e-01,-3.21257631842197e-02
1.41043854832316e+02	3.32721012320796e-01,-3.21306895525726e-02
1.41141652872931e+02	3.32718110370977e-01,-3.21356308266304e-02
1.41239518725481e+02	3.32715207988586e-01,-3.21405870087793e-02
1.41337452436986e+02	3.32712305168196e-01,-3.21455581014103e-02
1.41435454054499e+02	3.32709401904373e-01,-3.21505441069195e-02
1.41533523625105e+02	3.32706498191688e-01,-3.21555450277080e-02
1.41631661195921e+02	3.32703594024708e-01,-3.21605608661820e-02
1.41729866814099e+02	3.32700689397998e-01,-3.21655916247520e-02
1.41828140526821e+02	3.32697784306126e-01,-3.21706373058344e-02
1.41926482381304e+02	3.32694878743656e-01,-3.21756979118493e-02
1.42024892424795e+02	3.32691972705151e-01,-3.21807734452231e-02
1.42123370704577e+02	3.32689066185175e-01,-3.21858639083857e-02
1.42221917267963e+02	3.32686159178289e-01,-3.21909693037727e-02
1.42320532162301e+02	3.32683251679055e-01,-3.21960896338253e-02
