Freq.	V(n001)
4.50982641645717e+01	1.00000000000000e+00,0.00000000000000e+00
4.51295347355276e+01	1.00000000000000e+00,0.00000000000000e+00
4.51608269891053e+01	1.00000000000000e+00,0.00000000000000e+00
4.51921409403393e+01	1.00000000000000e+00,-6.93889390390723e-18
4.52234766042745e+01	1.00000000000000e+00,0.00000000000000e+00
4.52548339959662e+01	1.00000000000000e+00,0.00000000000000e+00
4.52862131304802e+01	1.00000000000000e+00,6.93889390390723e-18
4.53176140228927e+01	1.00000000000000e+00,0.00000000000000e+00
4.53490366882902e+01	1.00000000000000e+00,0.00000000000000e+00
4.53804811417700e+01	1.00000000000000e+00,0.00000000000000e+00
4.54119473984396e+01	1.00000000000000e+00,0.00000000000000e+00
4.54434354734170e+01	1.00000000000000e+00,0.00000000000000e+00
4.54749453818309e+01	1.00000000000000e+00,0.00000000000000e+00
4.55064771388202e+01	1.00000000000000e+00,0.00000000000000e+00
4.55380307595345e+01	1.00000000000000e+00,0.00000000000000e+00
4.55696062591337e+01	1.00000000000000e+00,0.00000000000000e+00
4.56012036527886e+01	1.00000000000000e+00,0.00000000000000e+00
4.56328229556800e+01	1.00000000000000e+00,0.00000000000000e+00
4.56644641829996e+01	1.00000000000000e+00,6.93889390390723e-18
4.56961273499496e+01	1.00000000000000e+00,0.00000000000000e+00
4.57278124717425e+01	1.00000000000000e+00,0.00000000000000e+00
4.57595195636017e+01	1.00000000000000e+00,0.00000000000000e+00
4.57912486407608e+01	1.00000000000000e+00,6.93889390390723e-18
4.58229997184642e+01	1.00000000000000e+00,0.00000000000000e+00
4.58547728119668e+01	1.00000000000000e+00,6.93889390390723e-18
4.58865679365341e+01	1.00000000000000e+00,-6.93889390390723e-18
4.59183851074422e+01	1.00000000000000e+00,6.93889390390723e-18
4.59502243399777e+01	1.00000000000000e+00,0.00000000000000e+00
4.59820856494378e+01	1.00000000000000e+00,-6.93889390390723e-18
4.60139690511304e+01	1.00000000000000e+00,6.93889390390723e-18
4.60458745603740e+01	1.00000000000000e+00,0.00000000000000e+00
4.60778021924977e+01	1.00000000000000e+00,0.00000000000000e+00
4.61097519628413e+01	1.00000000000000e+00,0.00000000000000e+00
4.61417238867550e+01	1.00000000000000e+00,-6.93889390390723e-18
4.61737179796000e+01	1.00000000000000e+00,-6.93889390390723e-18
4.62057342567478e+01	1.00000000000000e+00,0.00000000000000e+00
4.62377727335807e+01	1.00000000000000e+00,0.00000000000000e+00
4.62698334254919e+01	1.00000000000000e+00,0.00000000000000e+00
4.63019163478848e+01	1.00000000000000e+00,0.00000000000000e+00
4.63340215161739e+01	1.00000000000000e+00,6.93889390390723e-18
4.63661489457842e+01	1.00000000000000e+00,0.00000000000000e+00
4.63982986521513e+01	1.00000000000000e+00,0.00000000000000e+00
4.64304706507218e+01	1.00000000000000e+00,0.00000000000000e+00
4.64626649569527e+01	1.00000000000000e+00,0.00000000000000e+00
4.64948815863120e+01	1.00000000000000e+00,0.00000000000000e+00
4.65271205542781e+01	1.00000000000000e+00,0.00000000000000e+00
4.65593818763404e+01	1.00000000000000e+00,0.00000000000000e+00
4.65916655679990e+01	1.00000000000000e+00,0.00000000000000e+00
4.66239716447646e+01	1.00000000000000e+00,-6.93889390390723e-18
4.66563001221588e+01	1.00000000000000e+00,6.93889390390723e-18
4.66886510157139e+01	1.00000000000000e+00,0.00000000000000e+00
4.67210243409730e+01	1.00000000000000e+00,6.93889390390723e-18
4.67534201134900e+01	1.00000000000000e+00,-6.93889390390723e-18
4.67858383488294e+01	1.00000000000000e+00,0.00000000000000e+00
4.68182790625668e+01	1.00000000000000e+00,0.00000000000000e+00
4.68507422702884e+01	1.00000000000000e+00,6.93889390390723e-18
4.68832279875912e+01	1.00000000000000e+00,0.00000000000000e+00
4.69157362300831e+01	1.00000000000000e+00,0.00000000000000e+00
4.69482670133828e+01	1.00000000000000e+00,0.00000000000000e+00
4.69808203531198e+01	1.00000000000000e+00,0.00000000000000e+00
4.70133962649344e+01	1.00000000000000e+00,0.00000000000000e+00
4.70459947644779e+01	1.00000000000000e+00,0.00000000000000e+00
4.70786158674122e+01	1.00000000000000e+00,-6.93889390390723e-18
4.71112595894103e+01	1.00000000000000e+00,0.00000000000000e+00
4.71439259461560e+01	1.00000000000000e+00,0.00000000000000e+00
4.71766149533439e+01	1.00000000000000e+00,6.93889390390723e-18
4.72093266266795e+01	1.00000000000000e+00,0.00000000000000e+00
4.72420609818794e+01	1.00000000000000e+00,-6.93889390390723e-18
4.72748180346707e+01	1.00000000000000e+00,0.00000000000000e+00
4.73075978007917e+01	1.00000000000000e+00,0.00000000000000e+00
4.73404002959916e+01	1.00000000000000e+00,0.00000000000000e+00
4.73732255360304e+01	1.00000000000000e+00,0.00000000000000e+00
4.74060735366791e+01	1.00000000000000e+00,-6.93889390390723e-18
4.74389443137196e+01	1.00000000000000e+00,0.00000000000000e+00
4.74718378829448e+01	1.00000000000000e+00,0.00000000000000e+00
4.75047542601585e+01	1.00000000000000e+00,0.00000000000000e+00
4.75376934611755e+01	1.00000000000000e+00,0.00000000000000e+00
4.75706555018214e+01	1.00000000000000e+00,0.00000000000000e+00
4.76036403979331e+01	1.00000000000000e+00,0.00000000000000e+00
4.76366481653583e+01	1.00000000000000e+00,-6.93889390390723e-18
4.76696788199555e+01	1.00000000000000e+00,0.00000000000000e+00
4.77027323775945e+01	1.00000000000000e+00,6.93889390390723e-18
4.77358088541560e+01	1.00000000000000e+00,0.00000000000000e+00
4.77689082655316e+01	1.00000000000000e+00,0.00000000000000e+00
4.78020306276241e+01	1.00000000000000e+00,6.93889390390723e-18
4.78351759563472e+01	1.00000000000000e+00,0.00000000000000e+00
4.78683442676257e+01	1.00000000000000e+00,0.00000000000000e+00
4.79015355773953e+01	1.00000000000000e+00,0.00000000000000e+00
4.79347499016031e+01	1.00000000000000e+00,0.00000000000000e+00
4.79679872562068e+01	1.00000000000000e+00,-6.93889390390723e-18
4.80012476571755e+01	1.00000000000000e+00,0.00000000000000e+00
4.80345311204892e+01	1.00000000000000e+00,0.00000000000000e+00
4.80678376621391e+01	1.00000000000000e+00,6.93889390390723e-18
4.81011672981274e+01	1.00000000000000e+00,0.00000000000000e+00
4.81345200444674e+01	1.00000000000000e+00,0.00000000000000e+00
4.81678959171836e+01	1.00000000000000e+00,0.00000000000000e+00
4.82012949323114e+01	1.00000000000000e+00,6.93889390390723e-18
4.82347171058977e+01	1.00000000000000e+00,0.00000000000000e+00
4.82681624540000e+01	1.00000000000000e+00,0.00000000000000e+00
4.83016309926874e+01	1.00000000000000e+00,0.00000000000000e+00
4.83351227380400e+01	1.00000000000000e+00,6.93889390390723e-18
4.83686377061488e+01	1.00000000000000e+00,0.00000000000000e+00
4.84021759131164e+01	1.00000000000000e+00,0.00000000000000e+00
4.84357373750562e+01	1.00000000000000e+00,6.93889390390723e-18
4.84693221080929e+01	1.00000000000000e+00,0.00000000000000e+00
4.85029301283624e+01	1.00000000000000e+00,0.00000000000000e+00
4.85365614520119e+01	1.00000000000000e+00,0.00000000000000e+00
4.85702160951995e+01	1.00000000000000e+00,0.00000000000000e+00
4.86038940740947e+01	1.00000000000000e+00,-6.93889390390723e-18
4.86375954048783e+01	1.00000000000000e+00,0.00000000000000e+00
4.86713201037421e+01	1.00000000000000e+00,0.00000000000000e+00
4.87050681868893e+01	1.00000000000000e+00,0.00000000000000e+00
4.87388396705342e+01	1.00000000000000e+00,0.00000000000000e+00
4.87726345709025e+01	1.00000000000000e+00,0.00000000000000e+00
4.88064529042310e+01	1.00000000000000e+00,0.00000000000000e+00
4.88402946867678e+01	1.00000000000000e+00,-6.93889390390723e-18
4.88741599347724e+01	1.00000000000000e+00,6.93889390390723e-18
4.89080486645153e+01	1.00000000000000e+00,0.00000000000000e+00
4.89419608922786e+01	1.00000000000000e+00,6.93889390390723e-18
4.89758966343554e+01	1.00000000000000e+00,-6.93889390390723e-18
4.90098559070503e+01	1.00000000000000e+00,-6.93889390390723e-18
4.90438387266792e+01	1.00000000000000e+00,-6.93889390390723e-18
4.90778451095691e+01	1.00000000000000e+00,0.00000000000000e+00
4.91118750720585e+01	1.00000000000000e+00,6.93889390390723e-18
4.91459286304973e+01	1.00000000000000e+00,6.93889390390723e-18
4.91800058012466e+01	1.00000000000000e+00,-6.93889390390723e-18
4.92141066006788e+01	1.00000000000000e+00,0.00000000000000e+00
4.92482310451779e+01	1.00000000000000e+00,6.93889390390723e-18
4.92823791511389e+01	1.00000000000000e+00,-6.93889390390723e-18
4.93165509349684e+01	1.00000000000000e+00,0.00000000000000e+00
4.93507464130844e+01	1.00000000000000e+00,0.00000000000000e+00
4.93849656019163e+01	1.00000000000000e+00,0.00000000000000e+00
4.94192085179046e+01	1.00000000000000e+00,-6.93889390390723e-18
4.94534751775016e+01	1.00000000000000e+00,6.93889390390723e-18
4.94877655971707e+01	1.00000000000000e+00,0.00000000000000e+00
4.95220797933870e+01	1.00000000000000e+00,0.00000000000000e+00
4.95564177826366e+01	1.00000000000000e+00,6.93889390390723e-18
4.95907795814175e+01	1.00000000000000e+00,0.00000000000000e+00
4.96251652062389e+01	1.00000000000000e+00,-6.93889390390723e-18
4.96595746736214e+01	1.00000000000000e+00,0.00000000000000e+00
4.96940080000971e+01	1.00000000000000e+00,0.00000000000000e+00
4.97284652022098e+01	1.00000000000000e+00,0.00000000000000e+00
4.97629462965144e+01	1.00000000000000e+00,0.00000000000000e+00
4.97974512995775e+01	1.00000000000000e+00,0.00000000000000e+00
4.98319802279771e+01	1.00000000000000e+00,0.00000000000000e+00
4.98665330983027e+01	1.00000000000000e+00,0.00000000000000e+00
4.99011099271555e+01	1.00000000000000e+00,0.00000000000000e+00
4.99357107311478e+01	1.00000000000000e+00,6.93889390390723e-18
4.99703355269038e+01	1.00000000000000e+00,0.00000000000000e+00
5.00049843310592e+01	1.00000000000000e+00,0.00000000000000e+00
5.00396571602609e+01	1.00000000000000e+00,0.00000000000000e+00
5.00743540311676e+01	1.00000000000000e+00,6.93889390390723e-18
5.01090749604497e+01	1.00000000000000e+00,0.00000000000000e+00
5.01438199647888e+01	1.00000000000000e+00,0.00000000000000e+00
5.01785890608782e+01	1.00000000000000e+00,0.00000000000000e+00
5.02133822654230e+01	1.00000000000000e+00,-6.93889390390723e-18
5.02481995951397e+01	1.00000000000000e+00,0.00000000000000e+00
5.02830410667562e+01	1.00000000000000e+00,6.93889390390723e-18
5.03179066970123e+01	1.00000000000000e+00,6.93889390390723e-18
5.03527965026593e+01	1.00000000000000e+00,0.00000000000000e+00
5.03877105004602e+01	1.00000000000000e+00,-6.93889390390723e-18
5.04226487071893e+01	1.00000000000000e+00,-6.93889390390723e-18
5.04576111396330e+01	1.00000000000000e+00,0.00000000000000e+00
5.04925978145890e+01	1.00000000000000e+00,6.93889390390723e-18
5.05276087488668e+01	1.00000000000000e+00,0.00000000000000e+00
5.05626439592874e+01	1.00000000000000e+00,0.00000000000000e+00
5.05977034626837e+01	1.00000000000000e+00,0.00000000000000e+00
5.06327872759001e+01	1.00000000000000e+00,-6.93889390390723e-18
5.06678954157927e+01	1.00000000000000e+00,0.00000000000000e+00
5.07030278992294e+01	1.00000000000000e+00,0.00000000000000e+00
5.07381847430896e+01	1.00000000000000e+00,0.00000000000000e+00
5.07733659642646e+01	1.00000000000000e+00,0.00000000000000e+00
5.08085715796572e+01	1.00000000000000e+00,0.00000000000000e+00
5.08438016061822e+01	1.00000000000000e+00,0.00000000000000e+00
5.08790560607659e+01	1.00000000000000e+00,0.00000000000000e+00
5.09143349603463e+01	1.00000000000000e+00,0.00000000000000e+00
5.09496383218735e+01	1.00000000000000e+00,6.93889390390723e-18
5.09849661623089e+01	1.00000000000000e+00,6.93889390390723e-18
5.10203184986259e+01	1.00000000000000e+00,-6.93889390390723e-18
5.10556953478098e+01	1.00000000000000e+00,-6.93889390390723e-18
5.10910967268573e+01	1.00000000000000e+00,0.00000000000000e+00
5.11265226527772e+01	1.00000000000000e+00,0.00000000000000e+00
5.11619731425900e+01	1.00000000000000e+00,0.00000000000000e+00
5.11974482133279e+01	1.00000000000000e+00,0.00000000000000e+00
5.12329478820352e+01	1.00000000000000e+00,0.00000000000000e+00
5.12684721657676e+01	1.00000000000000e+00,0.00000000000000e+00
5.13040210815931e+01	1.00000000000000e+00,0.00000000000000e+00
5.13395946465910e+01	1.00000000000000e+00,-6.93889390390723e-18
5.13751928778529e+01	1.00000000000000e+00,6.93889390390723e-18
5.14108157924821e+01	1.00000000000000e+00,6.93889390390723e-18
5.14464634075937e+01	1.00000000000000e+00,6.93889390390723e-18
5.14821357403146e+01	1.00000000000000e+00,0.00000000000000e+00
5.15178328077838e+01	1.00000000000000e+00,0.00000000000000e+00
5.15535546271521e+01	1.00000000000000e+00,0.00000000000000e+00
5.15893012155820e+01	1.00000000000000e+00,0.00000000000000e+00
5.16250725902482e+01	1.00000000000000e+00,0.00000000000000e+00
5.16608687683371e+01	1.00000000000000e+00,0.00000000000000e+00
5.16966897670471e+01	1.00000000000000e+00,6.93889390390723e-18
5.17325356035885e+01	1.00000000000000e+00,0.00000000000000e+00
5.17684062951835e+01	1.00000000000000e+00,0.00000000000000e+00
5.18043018590664e+01	1.00000000000000e+00,-6.93889390390723e-18
5.18402223124832e+01	1.00000000000000e+00,6.93889390390723e-18
5.18761676726921e+01	1.00000000000000e+00,0.00000000000000e+00
5.19121379569631e+01	1.00000000000000e+00,0.00000000000000e+00
5.19481331825782e+01	1.00000000000000e+00,-6.93889390390723e-18
5.19841533668315e+01	1.00000000000000e+00,-6.93889390390723e-18
5.20201985270289e+01	1.00000000000000e+00,0.00000000000000e+00
5.20562686804885e+01	1.00000000000000e+00,6.93889390390723e-18
5.20923638445403e+01	1.00000000000000e+00,0.00000000000000e+00
5.21284840365263e+01	1.00000000000000e+00,6.93889390390723e-18
5.21646292738006e+01	1.00000000000000e+00,0.00000000000000e+00
5.22007995737292e+01	1.00000000000000e+00,0.00000000000000e+00
5.22369949536903e+01	1.00000000000000e+00,0.00000000000000e+00
5.22732154310741e+01	1.00000000000000e+00,-6.93889390390723e-18
5.23094610232828e+01	1.00000000000000e+00,0.00000000000000e+00
5.23457317477307e+01	1.00000000000000e+00,0.00000000000000e+00
5.23820276218442e+01	1.00000000000000e+00,-6.93889390390723e-18
5.24183486630617e+01	1.00000000000000e+00,0.00000000000000e+00
5.24546948888339e+01	1.00000000000000e+00,-6.93889390390723e-18
5.24910663166233e+01	1.00000000000000e+00,0.00000000000000e+00
5.25274629639047e+01	1.00000000000000e+00,6.93889390390723e-18
5.25638848481651e+01	1.00000000000000e+00,0.00000000000000e+00
5.26003319869033e+01	1.00000000000000e+00,-6.93889390390723e-18
5.26368043976306e+01	1.00000000000000e+00,0.00000000000000e+00
5.26733020978703e+01	1.00000000000000e+00,0.00000000000000e+00
5.27098251051576e+01	1.00000000000000e+00,0.00000000000000e+00
5.27463734370404e+01	1.00000000000000e+00,0.00000000000000e+00
5.27829471110782e+01	1.00000000000000e+00,0.00000000000000e+00
5.28195461448431e+01	1.00000000000000e+00,0.00000000000000e+00
5.28561705559192e+01	1.00000000000000e+00,0.00000000000000e+00
5.28928203619027e+01	1.00000000000000e+00,0.00000000000000e+00
5.29294955804021e+01	1.00000000000000e+00,0.00000000000000e+00
5.29661962290383e+01	1.00000000000000e+00,-6.93889390390723e-18
5.30029223254441e+01	1.00000000000000e+00,-6.93889390390723e-18
5.30396738872647e+01	1.00000000000000e+00,6.93889390390723e-18
5.30764509321575e+01	1.00000000000000e+00,0.00000000000000e+00
5.31132534777922e+01	1.00000000000000e+00,0.00000000000000e+00
5.31500815418505e+01	1.00000000000000e+00,0.00000000000000e+00
5.31869351420268e+01	1.00000000000000e+00,0.00000000000000e+00
5.32238142960274e+01	1.00000000000000e+00,6.93889390390723e-18
5.32607190215710e+01	1.00000000000000e+00,0.00000000000000e+00
5.32976493363886e+01	1.00000000000000e+00,0.00000000000000e+00
5.33346052582234e+01	1.00000000000000e+00,-6.93889390390723e-18
5.33715868048312e+01	1.00000000000000e+00,6.93889390390723e-18
5.34085939939797e+01	1.00000000000000e+00,0.00000000000000e+00
5.34456268434492e+01	1.00000000000000e+00,0.00000000000000e+00
5.34826853710322e+01	1.00000000000000e+00,0.00000000000000e+00
5.35197695945336e+01	1.00000000000000e+00,0.00000000000000e+00
5.35568795317707e+01	1.00000000000000e+00,0.00000000000000e+00
5.35940152005730e+01	1.00000000000000e+00,0.00000000000000e+00
5.36311766187824e+01	1.00000000000000e+00,-6.93889390390723e-18
5.36683638042533e+01	1.00000000000000e+00,6.93889390390723e-18
5.37055767748524e+01	1.00000000000000e+00,0.00000000000000e+00
5.37428155484588e+01	1.00000000000000e+00,-6.93889390390723e-18
5.37800801429639e+01	1.00000000000000e+00,-6.93889390390723e-18
5.38173705762716e+01	1.00000000000000e+00,0.00000000000000e+00
5.38546868662982e+01	1.00000000000000e+00,6.93889390390723e-18
5.38920290309725e+01	1.00000000000000e+00,0.00000000000000e+00
5.39293970882356e+01	1.00000000000000e+00,0.00000000000000e+00
5.39667910560412e+01	1.00000000000000e+00,6.93889390390723e-18
5.40042109523551e+01	1.00000000000000e+00,0.00000000000000e+00
5.40416567951561e+01	1.00000000000000e+00,6.93889390390723e-18
5.40791286024349e+01	1.00000000000000e+00,0.00000000000000e+00
5.41166263921951e+01	1.00000000000000e+00,6.93889390390723e-18
5.41541501824526e+01	1.00000000000000e+00,0.00000000000000e+00
5.41916999912359e+01	1.00000000000000e+00,0.00000000000000e+00
5.42292758365857e+01	1.00000000000000e+00,0.00000000000000e+00
5.42668777365556e+01	1.00000000000000e+00,0.00000000000000e+00
5.43045057092116e+01	1.00000000000000e+00,6.93889390390723e-18
5.43421597726320e+01	1.00000000000000e+00,-6.93889390390723e-18
5.43798399449079e+01	1.00000000000000e+00,-6.93889390390723e-18
5.44175462441428e+01	1.00000000000000e+00,0.00000000000000e+00
5.44552786884529e+01	1.00000000000000e+00,6.93889390390723e-18
5.44930372959669e+01	1.00000000000000e+00,0.00000000000000e+00
5.45308220848258e+01	1.00000000000000e+00,0.00000000000000e+00
5.45686330731837e+01	1.00000000000000e+00,0.00000000000000e+00
5.46064702792068e+01	1.00000000000000e+00,0.00000000000000e+00
5.46443337210742e+01	1.00000000000000e+00,0.00000000000000e+00
5.46822234169774e+01	1.00000000000000e+00,0.00000000000000e+00
5.47201393851208e+01	1.00000000000000e+00,0.00000000000000e+00
5.47580816437211e+01	1.00000000000000e+00,0.00000000000000e+00
5.47960502110078e+01	1.00000000000000e+00,0.00000000000000e+00
5.48340451052231e+01	1.00000000000000e+00,0.00000000000000e+00
5.48720663446216e+01	1.00000000000000e+00,-6.93889390390723e-18
5.49101139474709e+01	1.00000000000000e+00,-6.93889390390723e-18
5.49481879320510e+01	1.00000000000000e+00,6.93889390390723e-18
5.49862883166546e+01	1.00000000000000e+00,0.00000000000000e+00
5.50244151195872e+01	1.00000000000000e+00,0.00000000000000e+00
5.50625683591670e+01	1.00000000000000e+00,-6.93889390390723e-18
5.51007480537247e+01	1.00000000000000e+00,-6.93889390390723e-18
5.51389542216040e+01	1.00000000000000e+00,0.00000000000000e+00
